| %    | Decomp?  | Name                                | Asm Path 
-------------------------------------------------------------------------------
| 1.00 | true     | EntityTransparentWhiteCircle        | asm/us/dra/matchings/7E4BC/EntityTransparentWhiteCircle.s 
| 0.91 | true     | RicEntityShrinkingPowerUpRing       | asm/us/ric/matchings/26C84/RicEntityShrinkingPowerUpRing.s 
-------------------------------------------------------------------------------
| 1.00 | true     | func_80124164                       | asm/us/dra/matchings/7E4BC/func_80124164.s 
| 1.00 | true     | func_80165DD8                       | asm/us/ric/matchings/26C84/func_80165DD8.s 
-------------------------------------------------------------------------------
| 1.00 | true     | EntityAguneaHitEnemy                | asm/us/dra/matchings/84B88/EntityAguneaHitEnemy.s 
| 0.99 | true     | RicEntityAguneaHitEnemy             | asm/us/ric/matchings/2C4C4/RicEntityAguneaHitEnemy.s 
-------------------------------------------------------------------------------
| 1.00 | true     | EntityHolyWaterBreakGlass           | asm/us/dra/matchings/84B88/EntityHolyWaterBreakGlass.s 
| 0.98 | true     | func_80167A70                       | asm/us/ric/matchings/2A060/func_80167A70.s 
-------------------------------------------------------------------------------
| 1.00 | true     | EntitySubwpnThrownAxe               | asm/us/dra/matchings/84B88/EntitySubwpnThrownAxe.s 
| 0.93 | true     | RicEntitySubwpnAxe                  | asm/us/ric/matchings/2C4C4/RicEntitySubwpnAxe.s 
-------------------------------------------------------------------------------
| 1.00 | true     | EntityStopWatchExpandingCircle      | asm/us/dra/matchings/8A0A4/EntityStopWatchExpandingCircle.s 
| 0.97 | true     | RicEntitySubwpnStopwatchCircle      | asm/us/ric/matchings/319C4/RicEntitySubwpnStopwatchCircle.s 
-------------------------------------------------------------------------------
| 1.00 | true     | EntitySubwpnBible                   | asm/us/dra/matchings/8A0A4/EntitySubwpnBible.s 
| 0.92 | true     | RicEntitySubwpnBible                | asm/us/ric/matchings/319C4/RicEntitySubwpnBible.s 
-------------------------------------------------------------------------------
| 1.00 | true     | EntitySubwpnBibleTrail              | asm/us/dra/matchings/8A0A4/EntitySubwpnBibleTrail.s 
| 0.96 | true     | RicEntitySubwpnBibleTrail           | asm/us/ric/matchings/319C4/RicEntitySubwpnBibleTrail.s 
-------------------------------------------------------------------------------
| 1.00 | true     | EntityGiantSpinningCross            | asm/us/dra/matchings/8D3E8/EntityGiantSpinningCross.s 
| 0.98 | true     | RicEntityCrashCrossBeam             | asm/us/ric/matchings/e_giant_spinning_cross/RicEntityCrashCrossBeam.s 
-------------------------------------------------------------------------------
| 1.00 | true     | GetCdVolume                         | asm/us/dra/matchings/91EBC/GetCdVolume.s 
| 1.00 | true     | SsUtGetReverbType                   | asm/us/main/matchings/psxsdk/libsnd/ut_rev/SsUtGetReverbType.s 
-------------------------------------------------------------------------------
| 1.00 | true     | func_80133950                       | asm/us/dra/matchings/93290/func_80133950.s 
| 1.00 | true     | _spu_getInTransfer                  | asm/us/main/matchings/psxsdk/libspu/s_it/_spu_getInTransfer.s 
-------------------------------------------------------------------------------
| 1.00 | true     | SetReleaseRate1                     | asm/us/dra/matchings/93BDC/SetReleaseRate1.s 
| 1.00 | true     | SetReleaseRate2                     | asm/us/dra/matchings/93BDC/SetReleaseRate2.s 
-------------------------------------------------------------------------------
| 1.00 | true     | CopyRicOvlCallback                  | asm/us/dra/matchings/cd/CopyRicOvlCallback.s 
| 0.97 | true     | func_80107DB4                       | asm/us/dra/matchings/cd/func_80107DB4.s 
-------------------------------------------------------------------------------
| 1.00 | true     | func_801073E8                       | asm/us/dra/matchings/cd/func_801073E8.s 
| 1.00 | true     | StreamDiskIsReady                   | asm/us/st/sel/matchings/stream/StreamDiskIsReady.s 
-------------------------------------------------------------------------------
| 1.00 | true     | MenuHide                            | asm/us/dra/matchings/menu/MenuHide.s 
| 1.00 | true     | MenuShow                            | asm/us/dra/matchings/menu/MenuShow.s 
-------------------------------------------------------------------------------
| 1.00 | true     | func_800F53A4                       | asm/us/dra/matchings/menu/func_800F53A4.s 
| 1.00 | true     | SsInitHot                           | asm/us/main/matchings/psxsdk/libsnd/ssinit_h/SsInitHot.s 
-------------------------------------------------------------------------------
| 1.00 | true     | func_800F548C                       | asm/us/dra/matchings/menu/func_800F548C.s 
| 0.94 | true     | func_801B1EF4                       | asm/us/st/sel/matchings/2C048/func_801B1EF4.s 
-------------------------------------------------------------------------------
| 1.00 | true     | func_800F99B8                       | asm/us/dra/matchings/menu/func_800F99B8.s 
| 0.95 | true     | func_801B2108                       | asm/us/st/sel/matchings/2C048/func_801B2108.s 
-------------------------------------------------------------------------------
| 1.00 | true     | func_800F9D40                       | asm/us/dra/matchings/menu/func_800F9D40.s 
| 1.00 | true     | func_800F9D88                       | asm/us/dra/matchings/menu/func_800F9D88.s 
-------------------------------------------------------------------------------
| 1.00 | true     | func_800FD39C                       | asm/us/dra/matchings/menu/func_800FD39C.s 
| 0.96 | true     | func_801B27A8                       | asm/us/st/sel/matchings/2C048/func_801B27A8.s 
-------------------------------------------------------------------------------
| 1.00 | true     | GetMemcardFreeBlockCount            | asm/us/dra/matchings/save_mgr/GetMemcardFreeBlockCount.s 
| 1.00 | true     | GetMemcardFreeBlockCount            | asm/us/st/sel/matchings/save_mgr/GetMemcardFreeBlockCount.s 
-------------------------------------------------------------------------------
| 1.00 | true     | GetSaveIcon                         | asm/us/dra/matchings/save_mgr/GetSaveIcon.s 
| 1.00 | true     | GetSaveIcon                         | asm/us/st/sel/matchings/save_mgr/GetSaveIcon.s 
-------------------------------------------------------------------------------
| 1.00 | true     | GetSavePalette                      | asm/us/dra/matchings/save_mgr/GetSavePalette.s 
| 1.00 | true     | GetSavePalette                      | asm/us/st/sel/matchings/save_mgr/GetSavePalette.s 
-------------------------------------------------------------------------------
| 1.00 | true     | IsMemcardBlockUsed                  | asm/us/dra/matchings/save_mgr/IsMemcardBlockUsed.s 
| 1.00 | true     | IsMemcardBlockUsed                  | asm/us/st/sel/matchings/save_mgr/IsMemcardBlockUsed.s 
-------------------------------------------------------------------------------
| 1.00 | true     | LoadSaveData                        | asm/us/dra/matchings/save_mgr/LoadSaveData.s 
| 1.00 | true     | LoadSaveData                        | asm/us/st/sel/matchings/save_mgr/LoadSaveData.s 
-------------------------------------------------------------------------------
| 1.00 | true     | MakeMemcardPath                     | asm/us/dra/matchings/save_mgr/MakeMemcardPath.s 
| 1.00 | true     | MakeMemcardPath                     | asm/us/st/sel/matchings/save_mgr/MakeMemcardPath.s 
-------------------------------------------------------------------------------
| 1.00 | true     | MemcardClose                        | asm/us/dra/matchings/save_mgr/MemcardClose.s 
| 1.00 | true     | MemcardClose                        | asm/us/st/sel/matchings/save_mgr/MemcardClose.s 
-------------------------------------------------------------------------------
| 1.00 | true     | MemcardDetectSave                   | asm/us/dra/matchings/save_mgr/MemcardDetectSave.s 
| 1.00 | true     | MemcardDetectSave                   | asm/us/st/sel/matchings/save_mgr/MemcardDetectSave.s 
-------------------------------------------------------------------------------
| 1.00 | true     | MemcardEraseFile                    | asm/us/dra/matchings/save_mgr/MemcardEraseFile.s 
| 1.00 | true     | MemcardEraseFile                    | asm/us/st/sel/matchings/save_mgr/MemcardEraseFile.s 
-------------------------------------------------------------------------------
| 1.00 | true     | MemcardFormat                       | asm/us/dra/matchings/save_mgr/MemcardFormat.s 
| 1.00 | true     | MemcardFormat                       | asm/us/st/sel/matchings/save_mgr/MemcardFormat.s 
-------------------------------------------------------------------------------
| 1.00 | true     | MemcardParse                        | asm/us/dra/matchings/save_mgr/MemcardParse.s 
| 1.00 | true     | MemcardParse                        | asm/us/st/sel/matchings/save_mgr/MemcardParse.s 
-------------------------------------------------------------------------------
| 1.00 | true     | MemcardReadFile                     | asm/us/dra/matchings/save_mgr/MemcardReadFile.s 
| 1.00 | true     | MemcardReadFile                     | asm/us/st/sel/matchings/save_mgr/MemcardReadFile.s 
-------------------------------------------------------------------------------
| 1.00 | true     | MemcardWriteFile                    | asm/us/dra/matchings/save_mgr/MemcardWriteFile.s 
| 1.00 | true     | MemcardWriteFile                    | asm/us/st/sel/matchings/save_mgr/MemcardWriteFile.s 
-------------------------------------------------------------------------------
| 1.00 | true     | SetupEvents                         | asm/us/dra/matchings/save_mgr/SetupEvents.s 
| 1.00 | true     | SetupEvents                         | asm/us/st/sel/matchings/save_mgr/SetupEvents.s 
-------------------------------------------------------------------------------
| 1.00 | true     | StoreSaveData                       | asm/us/dra/matchings/save_mgr/StoreSaveData.s 
| 1.00 | true     | StoreSaveData                       | asm/us/st/sel/matchings/save_mgr/StoreSaveData.s 
-------------------------------------------------------------------------------
| 1.00 | true     | _card_event_x                       | asm/us/dra/matchings/save_mgr/_card_event_x.s 
| 1.00 | true     | _card_event_x                       | asm/us/st/sel/matchings/save_mgr/_card_event_x.s 
-------------------------------------------------------------------------------
| 1.00 | true     | _peek_event                         | asm/us/dra/matchings/save_mgr/_peek_event.s 
| 1.00 | true     | _peek_event                         | asm/us/st/sel/matchings/save_mgr/_peek_event.s 
-------------------------------------------------------------------------------
| 1.00 | true     | _peek_event_with_retry              | asm/us/dra/matchings/save_mgr/_peek_event_with_retry.s 
| 1.00 | true     | _peek_event_with_retry              | asm/us/st/sel/matchings/save_mgr/_peek_event_with_retry.s 
-------------------------------------------------------------------------------
| 1.00 | true     | func_800E9880                       | asm/us/dra/matchings/save_mgr/func_800E9880.s 
| 1.00 | true     | func_800E9880                       | asm/us/st/sel/matchings/save_mgr/func_800E9880.s 
-------------------------------------------------------------------------------
| 1.00 | true     | EnterCriticalSection                | asm/us/main/matchings/psxsdk/libapi/a36/EnterCriticalSection.s 
| 1.00 | true     | ExitCriticalSection                 | asm/us/main/matchings/psxsdk/libapi/a37/ExitCriticalSection.s 
-------------------------------------------------------------------------------
| 1.00 | true     | CdComstr                            | asm/us/main/matchings/psxsdk/libcd/sys/CdComstr.s 
| 1.00 | true     | CdIntstr                            | asm/us/main/matchings/psxsdk/libcd/sys/CdIntstr.s 
-------------------------------------------------------------------------------
| 1.00 | true     | AddPrim                             | asm/us/main/matchings/psxsdk/libgpu/prim/AddPrim.s 
| 1.00 | true     | AddPrims                            | asm/us/main/matchings/psxsdk/libgpu/prim/AddPrims.s 
-------------------------------------------------------------------------------
| 1.00 | true     | SetSemiTrans                        | asm/us/main/matchings/psxsdk/libgpu/prim/SetSemiTrans.s 
| 1.00 | true     | SetShadeTex                         | asm/us/main/matchings/psxsdk/libgpu/prim/SetShadeTex.s 
-------------------------------------------------------------------------------
| 0.96 | true     | DrawOTag                            | asm/us/main/matchings/psxsdk/libgpu/sys/DrawOTag.s 
| 1.00 | true     | DrawSync                            | asm/us/main/matchings/psxsdk/libgpu/sys/DrawSync.s 
-------------------------------------------------------------------------------
| 1.00 | true     | LoadImage                           | asm/us/main/matchings/psxsdk/libgpu/sys/LoadImage.s 
| 1.00 | true     | StoreImage                          | asm/us/main/matchings/psxsdk/libgpu/sys/StoreImage.s 
-------------------------------------------------------------------------------
| 1.00 | true     | get_ce                              | asm/us/main/matchings/psxsdk/libgpu/sys/get_ce.s 
| 1.00 | true     | get_cs                              | asm/us/main/matchings/psxsdk/libgpu/sys/get_cs.s 
-------------------------------------------------------------------------------
| 1.00 | true     | GsGetVcount                         | asm/us/main/matchings/psxsdk/libgs/gs_008/GsGetVcount.s 
| 1.00 | true     | GsClearVcount                       | asm/us/main/matchings/psxsdk/libgs/gs_009/GsClearVcount.s 
-------------------------------------------------------------------------------
| 1.00 | true     | _SsContModulation                   | asm/us/main/matchings/psxsdk/libsnd/seqread/_SsContModulation.s 
| 1.00 | true     | _SsContPortaTime                    | asm/us/main/matchings/psxsdk/libsnd/seqread/_SsContPortaTime.s 
-------------------------------------------------------------------------------
| 1.00 | true     | SsUtSetReverbDelay                  | asm/us/main/matchings/psxsdk/libsnd/ut_rdel/SsUtSetReverbDelay.s 
| 1.00 | true     | SsUtSetReverbFeedback               | asm/us/main/matchings/psxsdk/libsnd/ut_rfb/SsUtSetReverbFeedback.s 
-------------------------------------------------------------------------------
| 1.00 | true     | SeAutoPan                           | asm/us/main/matchings/psxsdk/libsnd/vmanager/SeAutoPan.s 
| 1.00 | true     | SeAutoVol                           | asm/us/main/matchings/psxsdk/libsnd/vmanager/SeAutoVol.s 
-------------------------------------------------------------------------------
| 1.00 | true     | SpuVmGetProgPan                     | asm/us/main/matchings/psxsdk/libsnd/vmanager/SpuVmGetProgPan.s 
| 1.00 | true     | SpuVmGetProgVol                     | asm/us/main/matchings/psxsdk/libsnd/vmanager/SpuVmGetProgVol.s 
-------------------------------------------------------------------------------
| 1.00 | true     | SpuVmGetSeqLVol                     | asm/us/main/matchings/psxsdk/libsnd/vmanager/SpuVmGetSeqLVol.s 
| 1.00 | true     | SpuVmGetSeqRVol                     | asm/us/main/matchings/psxsdk/libsnd/vmanager/SpuVmGetSeqRVol.s 
-------------------------------------------------------------------------------
| 1.00 | true     | SpuVmSetProgPan                     | asm/us/main/matchings/psxsdk/libsnd/vmanager/SpuVmSetProgPan.s 
| 1.00 | true     | SpuVmSetProgVol                     | asm/us/main/matchings/psxsdk/libsnd/vmanager/SpuVmSetProgVol.s 
-------------------------------------------------------------------------------
| 1.00 | true     | SsUtAutoPan                         | asm/us/main/matchings/psxsdk/libsnd/vmanager/SsUtAutoPan.s 
| 1.00 | true     | SsUtAutoVol                         | asm/us/main/matchings/psxsdk/libsnd/vmanager/SsUtAutoVol.s 
-------------------------------------------------------------------------------
| 1.00 | true     | SpuVmDamperOn                       | asm/us/main/matchings/psxsdk/libsnd/vm_don/SpuVmDamperOn.s 
| 1.00 | true     | SsSetMono                           | asm/us/main/matchings/psxsdk/libsnd/vs_mono/SsSetMono.s 
-------------------------------------------------------------------------------
| 1.00 | true     | _SpuIsInAllocateArea                | asm/us/main/matchings/psxsdk/libspu/s_m_util/_SpuIsInAllocateArea.s 
| 0.93 | true     | _SpuIsInAllocateArea_               | asm/us/main/matchings/psxsdk/libspu/s_m_util/_SpuIsInAllocateArea_.s 
-------------------------------------------------------------------------------
| 1.00 | true     | SpuRead                             | asm/us/main/matchings/psxsdk/libspu/s_r/SpuRead.s 
| 1.00 | true     | SpuWrite                            | asm/us/main/matchings/psxsdk/libspu/s_w/SpuWrite.s 
-------------------------------------------------------------------------------
| 1.00 | false    | CdControl                           | asm/us/main/nonmatchings/psxsdk/libcd/sys/CdControl.s 
| 0.95 | false    | CdControlF                          | asm/us/main/nonmatchings/psxsdk/libcd/sys/CdControlF.s 
-------------------------------------------------------------------------------
| 0.97 | false    | SetAutoPan                          | asm/us/main/nonmatchings/psxsdk/libsnd/vmanager/SetAutoPan.s 
| 1.00 | false    | SetAutoVol                          | asm/us/main/nonmatchings/psxsdk/libsnd/vmanager/SetAutoVol.s 
-------------------------------------------------------------------------------
| 0.96 | true     | RicCheckWallLeft                    | asm/us/ric/matchings/211D0/RicCheckWallLeft.s 
| 1.00 | true     | RicCheckWallRight                   | asm/us/ric/matchings/211D0/RicCheckWallRight.s 
-------------------------------------------------------------------------------
| 1.00 | true     | RicEntityCrashReboundStoneParticles | asm/us/ric/matchings/2C4C4/RicEntityCrashReboundStoneParticles.s 
| 1.00 | true     | RicEntityStopwatchCrashLightning    | asm/us/ric/matchings/319C4/RicEntityStopwatchCrashLightning.s 
-------------------------------------------------------------------------------
| 0.91 | true     | RicHandleGenericSubwpnCrash         | asm/us/ric/matchings/pl_handlers/RicHandleGenericSubwpnCrash.s 
| 1.00 | true     | RicHandleHydrostorm                 | asm/us/ric/matchings/pl_handlers/RicHandleHydrostorm.s 
-------------------------------------------------------------------------------
| 1.00 | true     | DestroyServantEntity                | asm/us/servant/tt_000/matchings/bat/DestroyServantEntity.s 
| 1.00 | true     | DestroyServantEntity                | asm/us/servant/tt_001/matchings/ghost/DestroyServantEntity.s 
-------------------------------------------------------------------------------
| 1.00 | true     | FindValidTarget                     | asm/us/servant/tt_000/matchings/bat/FindValidTarget.s 
| 0.90 | true     | FindValidTarget                     | asm/us/servant/tt_003/matchings/demon/FindValidTarget.s 
-------------------------------------------------------------------------------
| 1.00 | true     | SetEntityAnimation                  | asm/us/servant/tt_000/matchings/bat/SetEntityAnimation.s 
| 1.00 | true     | SetEntityAnimation                  | asm/us/servant/tt_001/matchings/ghost/SetEntityAnimation.s 
-------------------------------------------------------------------------------
| 1.00 | true     | SetAnimationFrame                   | asm/us/servant/tt_002/matchings/faerie/SetAnimationFrame.s 
| 1.00 | true     | SetAnimationFrame                   | asm/us/servant/tt_003/matchings/demon/SetAnimationFrame.s 
-------------------------------------------------------------------------------
| 1.00 | true     | UpdateServantUseAntivenom           | asm/us/servant/tt_002/matchings/faerie/UpdateServantUseAntivenom.s 
| 1.00 | true     | UpdateServantUseUncurse             | asm/us/servant/tt_002/matchings/faerie/UpdateServantUseUncurse.s 
-------------------------------------------------------------------------------
| 1.00 | true     | Max3                                | asm/us/servant/tt_004/matchings/sword/Max3.s 
| 1.00 | true     | Min3                                | asm/us/servant/tt_004/matchings/sword/Min3.s 
-------------------------------------------------------------------------------
| 1.00 | true     | UnusedCENEntity                     | asm/us/st/cen/matchings/DB18/UnusedCENEntity.s 
| 1.00 | true     | EntityBreakableDebris               | asm/us/st/chi/matchings/en_breakable/EntityBreakableDebris.s 
-------------------------------------------------------------------------------
| 1.00 | true     | EntityUnkId1B                       | asm/us/st/cen/matchings/F890/EntityUnkId1B.s 
| 1.00 | true     | func_us_801C26B8                    | asm/us/st/no0/matchings/e_elevator/func_us_801C26B8.s 
-------------------------------------------------------------------------------
| 1.00 | true     | func_8018F890                       | asm/us/st/cen/matchings/F890/func_8018F890.s 
| 1.00 | true     | func_801961DC                       | asm/us/st/dre/matchings/161DC/func_801961DC.s 
-------------------------------------------------------------------------------
| 1.00 | true     | func_8019040C                       | asm/us/st/cen/matchings/F890/func_8019040C.s 
| 1.00 | true     | func_us_801C1F98                    | asm/us/st/no0/matchings/e_elevator/func_us_801C1F98.s 
-------------------------------------------------------------------------------
| 1.00 | true     | EntityBreakable                     | asm/us/st/cen/matchings/e_breakable/EntityBreakable.s 
| 0.99 | true     | EntityBreakableWithDebris           | asm/us/st/chi/matchings/en_breakable/EntityBreakableWithDebris.s 
-------------------------------------------------------------------------------
| 1.00 | true     | EntityCorpseweed                    | asm/us/st/chi/matchings/en_thornweed_corpseweed/EntityCorpseweed.s 
| 1.00 | true     | EntityCorpseweed                    | asm/us/st/lib/matchings/en_thornweed_corpseweed/EntityCorpseweed.s 
-------------------------------------------------------------------------------
| 1.00 | true     | EntityCorpseweedProjectile          | asm/us/st/chi/matchings/en_thornweed_corpseweed/EntityCorpseweedProjectile.s 
| 1.00 | true     | EntityCorpseweedProjectile          | asm/us/st/lib/matchings/en_thornweed_corpseweed/EntityCorpseweedProjectile.s 
-------------------------------------------------------------------------------
| 1.00 | true     | EntityThornweed                     | asm/us/st/chi/matchings/en_thornweed_corpseweed/EntityThornweed.s 
| 1.00 | true     | EntityThornweed                     | asm/us/st/lib/matchings/en_thornweed_corpseweed/EntityThornweed.s 
-------------------------------------------------------------------------------
| 1.00 | true     | func_us_801BEDD8                    | asm/us/st/lib/matchings/e_chair/func_us_801BEDD8.s 
| 1.00 | true     | func_us_801BEDD8                    | asm/us/st/no1/matchings/e_chair/func_us_801BEDD8.s 
-------------------------------------------------------------------------------
| 1.00 | true     | CheckFieldCollisionY                | asm/us/st/lib/matchings/e_flea_man/CheckFieldCollisionY.s 
| 1.00 | true     | CheckFieldCollisionY                | asm/us/st/no0/matchings/e_flea_man/CheckFieldCollisionY.s 
-------------------------------------------------------------------------------
| 1.00 | true     | EntityFleaMan                       | asm/us/st/lib/matchings/e_flea_man/EntityFleaMan.s 
| 0.96 | true     | EntityFleaMan                       | asm/us/st/no0/matchings/e_flea_man/EntityFleaMan.s 
-------------------------------------------------------------------------------
| 1.00 | true     | UpdateFacingDirection               | asm/us/st/lib/matchings/e_flea_man/UpdateFacingDirection.s 
| 1.00 | true     | UpdateFacingDirection               | asm/us/st/no0/matchings/e_flea_man/UpdateFacingDirection.s 
-------------------------------------------------------------------------------
| 1.00 | true     | EntityBackgroundBookcase            | asm/us/st/lib/matchings/e_library_bg/EntityBackgroundBookcase.s 
| 0.91 | true     | EntityBackgroundFurniture           | asm/us/st/lib/matchings/e_library_bg/EntityBackgroundFurniture.s 
-------------------------------------------------------------------------------
| 1.00 | true     | EntityMistDoor                      | asm/us/st/lib/matchings/e_mist_door/EntityMistDoor.s 
| 1.00 | true     | EntityMistDoor                      | asm/us/st/no1/matchings/e_mist_door/EntityMistDoor.s 
-------------------------------------------------------------------------------
| 1.00 | true     | func_801CDC80                       | asm/us/st/lib/matchings/e_spellbook_magic_tome/func_801CDC80.s 
| 1.00 | true     | func_801CDC80                       | asm/us/st/np3/matchings/4D540/func_801CDC80.s 
-------------------------------------------------------------------------------
| 1.00 | true     | CollectHeart                        | asm/us/st/mad/matchings/e_collect/CollectHeart.s 
| 1.00 | true     | CollectHeart                        | asm/us/st/st0/matchings/e_collect/CollectHeart.s 
-------------------------------------------------------------------------------
| 1.00 | true     | CollectSubweapon                    | asm/us/st/mad/matchings/e_collect/CollectSubweapon.s 
| 1.00 | true     | CollectSubweapon                    | asm/us/st/st0/matchings/e_collect/CollectSubweapon.s 
-------------------------------------------------------------------------------
| 1.00 | true     | EntityEquipItemDrop                 | asm/us/st/mad/matchings/e_collect/EntityEquipItemDrop.s 
| 1.00 | true     | EntityEquipItemDrop                 | asm/us/st/st0/matchings/e_collect/EntityEquipItemDrop.s 
-------------------------------------------------------------------------------
| 1.00 | true     | Unreferenced_MAD_ST0_func           | asm/us/st/mad/matchings/e_collect/Unreferenced_MAD_ST0_func.s 
| 1.00 | true     | Unreferenced_MAD_ST0_func           | asm/us/st/st0/matchings/e_collect/Unreferenced_MAD_ST0_func.s 
-------------------------------------------------------------------------------
| 1.00 | true     | func_801939C4                       | asm/us/st/mad/matchings/e_collect/func_801939C4.s 
| 1.00 | true     | func_801939C4                       | asm/us/st/st0/matchings/e_collect/func_801939C4.s 
-------------------------------------------------------------------------------
| 1.00 | true     | func_8019214C                       | asm/us/st/mad/matchings/st_common/func_8019214C.s 
| 1.00 | true     | func_8019214C                       | asm/us/st/st0/matchings/st_common/func_8019214C.s 
-------------------------------------------------------------------------------
| 1.00 | true     | func_80192408                       | asm/us/st/mad/matchings/st_common/func_80192408.s 
| 1.00 | true     | func_80192408                       | asm/us/st/st0/matchings/st_common/func_80192408.s 
-------------------------------------------------------------------------------
| 1.00 | true     | EntityAxeKnight                     | asm/us/st/no0/matchings/e_axe_knight/EntityAxeKnight.s 
| 1.00 | true     | EntityAxeKnight                     | asm/us/st/nz0/matchings/e_axe_knight/EntityAxeKnight.s 
-------------------------------------------------------------------------------
| 1.00 | true     | func_801C4198                       | asm/us/st/no0/matchings/e_axe_knight/func_801C4198.s 
| 1.00 | true     | func_801C4198                       | asm/us/st/nz0/matchings/e_axe_knight/func_801C4198.s 
-------------------------------------------------------------------------------
| 1.00 | true     | func_801C4550                       | asm/us/st/no0/matchings/e_axe_knight/func_801C4550.s 
| 1.00 | true     | func_801C4550                       | asm/us/st/nz0/matchings/e_axe_knight/func_801C4550.s 
-------------------------------------------------------------------------------
| 1.00 | true     | EntityMagicallySealedDoor           | asm/us/st/no0/matchings/e_magically_sealed_door/EntityMagicallySealedDoor.s 
| 1.00 | true     | EntityMagicallySealedDoor           | asm/us/st/nz0/matchings/e_magically_sealed_door/EntityMagicallySealedDoor.s 
-------------------------------------------------------------------------------
| 1.00 | true     | func_801CD78C                       | asm/us/st/no0/matchings/e_plate_lord/func_801CD78C.s 
| 1.00 | true     | func_801CD78C                       | asm/us/st/np3/matchings/4D540/func_801CD78C.s 
-------------------------------------------------------------------------------
| 1.00 | true     | func_us_801D7D00                    | asm/us/st/no0/matchings/e_stone_rose/func_us_801D7D00.s 
| 0.91 | false    | func_us_801CCED0                    | asm/us/st/lib/nonmatchings/unk_4C984/func_us_801CCED0.s 
-------------------------------------------------------------------------------
| 1.00 | true     | func_us_801D7DAC                    | asm/us/st/no0/matchings/e_stone_rose/func_us_801D7DAC.s 
| 0.96 | false    | func_us_801CCF6C                    | asm/us/st/lib/nonmatchings/unk_4C984/func_us_801CCF6C.s 
-------------------------------------------------------------------------------
| 1.00 | true     | EntityBoneArcher                    | asm/us/st/no1/matchings/e_bone_archer/EntityBoneArcher.s 
| 1.00 | false    | func_us_801DCA9C                    | asm/us/st/no4/nonmatchings/unk_55678/func_us_801DCA9C.s 
-------------------------------------------------------------------------------
| 1.00 | true     | EntityBoneArcherArrow               | asm/us/st/no1/matchings/e_bone_archer/EntityBoneArcherArrow.s 
| 1.00 | false    | func_us_801DD410                    | asm/us/st/no4/nonmatchings/unk_55678/func_us_801DD410.s 
-------------------------------------------------------------------------------
| 1.00 | true     | EntitySkeletonApe                   | asm/us/st/no1/matchings/e_skeleton_ape/EntitySkeletonApe.s 
| 1.00 | false    | func_us_801DD688                    | asm/us/st/no4/nonmatchings/unk_55678/func_us_801DD688.s 
-------------------------------------------------------------------------------
| 1.00 | true     | EntitySkeletonApeBarrel             | asm/us/st/no1/matchings/e_skeleton_ape/EntitySkeletonApeBarrel.s 
| 1.00 | false    | func_us_801DDCE4                    | asm/us/st/no4/nonmatchings/unk_55678/func_us_801DDCE4.s 
-------------------------------------------------------------------------------
| 1.00 | true     | func_us_801D4F18                    | asm/us/st/no1/matchings/e_skeleton_ape/func_us_801D4F18.s 
| 1.00 | false    | func_us_801DDBBC                    | asm/us/st/no4/nonmatchings/unk_55678/func_us_801DDBBC.s 
-------------------------------------------------------------------------------
| 1.00 | true     | func_us_801D5008                    | asm/us/st/no1/matchings/e_skeleton_ape/func_us_801D5008.s 
| 1.00 | false    | func_us_801DDCAC                    | asm/us/st/no4/nonmatchings/unk_55678/func_us_801DDCAC.s 
-------------------------------------------------------------------------------
| 1.00 | true     | func_us_801D544C                    | asm/us/st/no1/matchings/e_skeleton_ape/func_us_801D544C.s 
| 1.00 | false    | func_us_801DE0F0                    | asm/us/st/no4/nonmatchings/unk_55678/func_us_801DE0F0.s 
-------------------------------------------------------------------------------
| 1.00 | true     | EntitySpearGuard                    | asm/us/st/no1/matchings/e_spear_guard/EntitySpearGuard.s 
| 1.00 | false    | func_us_801DBFAC                    | asm/us/st/no4/nonmatchings/unk_55678/func_us_801DBFAC.s 
-------------------------------------------------------------------------------
| 1.00 | true     | EntitySpearGuardBlock               | asm/us/st/no1/matchings/e_spear_guard/EntitySpearGuardBlock.s 
| 0.96 | false    | func_us_801DC824                    | asm/us/st/no4/nonmatchings/unk_55678/func_us_801DC824.s 
-------------------------------------------------------------------------------
| 1.00 | true     | EntityThrownSpear                   | asm/us/st/no1/matchings/e_spear_guard/EntityThrownSpear.s 
| 1.00 | false    | func_us_801DC944                    | asm/us/st/no4/nonmatchings/unk_55678/func_us_801DC944.s 
-------------------------------------------------------------------------------
| 1.00 | true     | func_us_801D37A4                    | asm/us/st/no1/matchings/e_spear_guard/func_us_801D37A4.s 
| 1.00 | false    | func_us_801DBCDC                    | asm/us/st/no4/nonmatchings/unk_55678/func_us_801DBCDC.s 
-------------------------------------------------------------------------------
| 1.00 | true     | func_us_801D38E4                    | asm/us/st/no1/matchings/e_spear_guard/func_us_801D38E4.s 
| 1.00 | false    | func_us_801DBE1C                    | asm/us/st/no4/nonmatchings/unk_55678/func_us_801DBE1C.s 
-------------------------------------------------------------------------------
| 1.00 | true     | func_us_801D3918                    | asm/us/st/no1/matchings/e_spear_guard/func_us_801D3918.s 
| 1.00 | false    | func_us_801DBE50                    | asm/us/st/no4/nonmatchings/unk_55678/func_us_801DBE50.s 
-------------------------------------------------------------------------------
| 1.00 | true     | func_us_801B6198                    | asm/us/st/no1/matchings/unk_35E20/func_us_801B6198.s 
